gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	gene_type	tag	TargetScan_nseed	miRDB_score	miRDB_miRNA	microT_miRNA	microT_score	isTarget
ENSMUSG00000027215.14	103.05053956511136	-0.10664121442900132	0.21991000009508976	-0.484931173584145	0.6277251684623799	0.9420925840205963	Cd82	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027217.14	104.91851538204128	0.24988078440734948	0.23028961404620524	1.0850718797818362	0.2778898207177971	0.8294489925534672	Tspan18	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027219.14	623.4016500990502	0.10257468422670148	0.12473622574004228	0.8223327555258343	0.4108875391835754	0.8861396073879915	Slc28a2	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027221.6	23.714487615476312	0.07425262582441686	0.407397302954647	0.1822609656124379	0.8553779304800957	0.9811211176339765	Chst1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027222.15	136.67996546654584	0.10140259706968442	0.18694638320038667	0.5424153991842228	0.5875323736679676	0.9358936802886353	Pex16	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027223.16	50.78119616466799	-0.3776643290281381	0.31163879434487257	-1.2118655824672422	0.22556383879040848	0.7909978503838851	Mapk8ip1	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027227.8	1773.7357541363026	-0.1250412036001796	0.07370056503201171	-1.696611193494489	0.08977019217611769	0.597593947619928	Sord	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027230.10	31.635310397014756	-0.036704320019758506	0.4080502499775833	-0.0899504902197092	0.9283265583426236	0.9937427673376553	Creb3l1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027236.9	982.594337500464	0.23248491067340762	0.08289068872003347	2.8047168417026245	0.005036080008608279	0.15645982989349264	Eif3j1	protein_coding	ncRNA_host	1	NA	NA	mmu-miR-29b-3p,mmu-miR-29c-3p,mmu-miR-29a-3p	0.835301454916795	TRUE
ENSMUSG00000027238.18	1881.5182525762937	0.7259680911738159	0.11963306501602554	6.068289657851433	1.2927958844342222e-9	1.0226015445874697e-6	Frmd5	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027239.15	15.838785973919029	-0.4083500635260602	0.5182139811048009	-0.7879950723357223	0.43069958822742394	0.8943201610398657	Mdk	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027242.15	34.854245959229615	-0.30146916725659173	0.356013440655617	-0.8467915332112765	0.397111328342364	0.8828568741817455	Wdr76	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027243.9	85.74976271144543	-0.18280927354052579	0.2894338050191297	-0.6316099583752606	0.527641777741197	0.9201167173279503	Harbi1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027244.15	524.334475075512	0.1156872372221786	0.1035604682841144	1.1170984366814067	0.26395223887087077	0.8189776730938617	Atg13	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027245.12	186.20393085121634	0.4285243137291988	0.25104793425456734	1.7069422021002056	0.0878327957343392	0.5917553952352551	Hypk	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027247.17	324.86629023873496	0.13844158957940467	0.1344338232307243	1.0298121875311241	0.3030981784472292	0.8420947562271127	Arhgap1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027248.14	1611.0235090837978	0.028381439127130443	0.08912627014279322	0.31844078161982164	0.7501506077244203	0.9691915909229325	Pdia3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027253.16	149.1708189481309	-0.13787775857793755	0.18597885717633814	-0.7413625434164651	0.45847364910748467	0.9016997004132213	Lrp4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027254.14	99.51057195459502	-0.6426541450512847	0.33223982740879876	-1.9343079668186258	0.053075274293860074	0.4845235664830526	Map1a	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027255.15	683.8619620623979	-0.03157043520983898	0.1152924614580792	-0.2738291368800216	0.7842159311165012	0.9734558307149804	Arfgap2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027257.14	1350.6477944271821	0.014757828660774915	0.07900809493902448	0.1867888179326999	0.8518262146115795	0.9805055852877819	Pacsin3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027259.16	135.1836352341945	-0.11474350855516054	0.18431482887178177	-0.6225408408944764	0.5335862975106611	0.9209893257881301	Adal	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027263.13	273.8145582040197	-0.08671881404475425	0.14649628287543717	-0.5919523167593918	0.5538825191841492	0.9288088353992309	Tubgcp4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027272.6	621.5969779924861	0.158324144848674	0.12373673245508647	1.279524210049283	0.20071251974709722	0.7637185209505423	Ubr1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027274.17	357.6762323292702	-0.33313828393495026	0.13708036992739417	-2.430240625345554	0.01508880158667811	0.27418799315683856	Mkks	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027276.8	211.16509625709182	-0.10819938960030044	0.17219289224031029	-0.6283615321897184	0.5297671309213688	0.9207256794113211	Jag1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027281.17	32.227028709336665	-0.38368068967908864	0.3756490553417556	-1.021380685571074	0.3070741124914879	0.8422541594515689	Slx4ip	protein_coding	NA	NA	NA	NA	mmu-miR-29c-3p,mmu-miR-29a-3p,mmu-miR-29b-3p	0.836568962206789	TRUE
ENSMUSG00000027282.18	1895.6127754037552	0.09837785894697916	0.09651018209110264	1.019352122391744	0.3080358272359078	0.8424092560337656	Mtch2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027284.17	169.96702637192362	-0.012807686139407706	0.20451008139461024	-0.06262618474389423	0.9500641779294408	0.9954061753088841	Cdan1	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027285.14	271.0586584101453	0.1852088859348471	0.12846657610784584	1.4416892825054115	0.14939004843592643	0.70980559793488	Haus2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027286.17	236.87789629001963	-0.19388243703665967	0.14089905965831354	-1.3760378352192921	0.16880991984969285	0.7270938476037219	Lrrc57	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027287.15	724.5807133027055	0.17116355589814486	0.09596503870021778	1.7836032602752072	0.07448815547033565	0.5573566124008402	Snap23	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027288.17	9028.566973968324	-0.03748052248553699	0.06820046488364764	-0.5495640322903965	0.5826184343145044	0.9348653035654101	Zfp106	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027291.16	445.3624057293319	-0.1010015684957628	0.11963922757688149	-0.8442178250512198	0.39854769563144177	0.8828568741817455	Vps39	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027293.14	5219.954962168246	0.05303377592706683	0.13082605048447343	0.40537626665845833	0.685200953648661	0.9559720579297089	Ehd4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027298.18	24.715344446938563	1.003373211316735	0.39414960994097553	2.545665874100425	0.010906953087187764	0.23886937811630923	Tyro3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027300.11	84.92039603538754	-0.37199744585139455	0.21692481127240598	-1.7148681318166699	0.08636940659502643	0.5883801444748663	Ubox5	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027303.19	484.7737110511144	-0.10161004692451497	0.10133025112620733	-1.0027612267333588	0.31597608066918265	0.8456557681193292	Ptpra	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027304.10	534.9177814699631	-0.11278051181051946	0.09499804711087681	-1.187187686909899	0.23515359661189394	0.8008428941901747	Rtf1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027305.10	688.7358727769414	-0.06454411312103361	0.0897091510494056	-0.719481929836647	0.47184403214813475	0.9051588557053268	Ndufaf1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027306.16	22.815328500171812	0.25004005922136535	0.43877184973689404	0.5698634936842458	0.5687702869155737	0.9331506863764893	Nusap1	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027309.19	882.2709187587412	-0.10621347871890427	0.08346796820984036	-1.2725058605941046	0.20319344312716336	0.7644796019249919	Dnaaf9	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027312.15	611.6961071838896	0.2844159079882371	0.10125735663292562	2.8088419196966696	0.004972005379475913	0.15584745067089184	Atrn	protein_coding	overlapping_locus	1	86.88919876	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	mmu-miR-29b-3p,mmu-miR-29a-3p,mmu-miR-29c-3p	0.737059093020372	TRUE
ENSMUSG00000027313.4	32.06792887499323	0.3890142178099893	0.3671695857575197	1.0594946664969573	0.2893745569537512	0.8356513901482132	Chac1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027314.7	263.04711286410304	-0.033568589303861404	0.15558679440826592	-0.21575474597012453	0.8291789249385253	0.9783134290648761	Dll4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027316.16	49.994366680440486	0.14063923292186567	0.26931807717584416	0.5222049496144255	0.6015276401752152	0.9391317981465365	Gfra4	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027318.18	21.450233865754466	0.12299530829233189	0.42750527925265647	0.2877047705875029	0.7735727379598456	0.9722425792692281	Adam33	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027322.12	62.80972521243136	-0.48084385586056605	0.25503786931523326	-1.8853821871693528	0.05937825717735968	0.5048646980555607	Siglec1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027323.11	13.152797377851728	-0.4030719126360651	0.7382983213671876	-0.5459472153338407	0.5851022215325488	0.9357599396941226	Rad51	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027324.2	36.64110909773824	-0.16256914779670442	0.34258916142880064	-0.4745309137005221	0.6351213587024838	0.9436306930614047	Rpusd2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027326.14	11.198767487749812	0.635313185687271	0.5387485400843148	1.1792388070097484	0.23830309731144675	NA	Knl1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027327.17	53.316162845124104	-0.2836395365605778	0.2770490778393687	-1.023788055071709	0.30593539352261984	0.8420947562271127	1700037H04Rik	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027329.10	44.7720710838301	0.23773718174171643	0.333205901154433	0.7134843078050137	0.4755461200222007	0.9061686166713806	Spef1	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027330.17	45.73561741308626	-0.09213670830798515	0.31153725073732635	-0.29574860819989235	0.767422072785137	0.9714689063822121	Cdc25b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027331.16	15.65796121470843	0.5594071187973665	0.6747499596791617	0.829058395295585	0.4070713645732635	0.8857584188607225	Knstrn	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027332.12	5234.625640186948	0.12999665183377532	0.07114661900219148	1.8271655583488953	0.06767488062723205	0.5331387438111133	Ivd	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027333.19	154.84562482147686	0.03949600084518596	0.18952566982154354	0.20839393883886656	0.8349213885524224	0.9790380437911536	Smox	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027335.10	15.773787132003443	-0.27363401594480113	0.4653586436872358	-0.5880067334232403	0.5565277732479095	0.9297706799311063	Adra1d	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027338.17	104.2420050362202	0.700953215343269	0.3209195163791431	2.1842025167305303	0.02894737008432621	0.36563281794635716	Prnd	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027339.16	99.5457818283215	0.1279676288498139	0.25785936509778784	0.4962690759797878	0.6197045811801878	0.9420925840205963	Rassf2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027340.16	285.85151223969336	-0.11435078321045306	0.1337850074680885	-0.8547354100027161	0.3926976426611431	0.880188377780478	Slc23a2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027341.11	265.67216133740953	0.04494495125083096	0.1246944617224842	0.3604406372983824	0.7185176417909407	0.9640500432128448	Tmem230	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027342.15	449.49577298878717	-0.03298253984309927	0.13332143792196494	-0.24739111996680122	0.8046055458867053	0.9758894764858096	Pcna	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027346.16	5065.165897854658	0.3211015056606349	0.10514965991049903	3.053756958738137	0.002259950876224999	0.10097592812826921	Gpcpd1	protein_coding	NA	1	86.867	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	mmu-miR-29a-3p,mmu-miR-29c-3p,mmu-miR-29b-3p	0.833694027195754	TRUE
ENSMUSG00000027349.6	286.45672711495547	-0.06815018870405799	0.1332691623085083	-0.5113725300253281	0.6090902263219169	0.9407819488430719	Fam98b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027351.15	390.2147910236918	0.22924299139386944	0.1427824521554411	1.6055403723162176	0.10837493581311927	0.6355695175914535	Spred1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027353.15	48.3439932684744	0.16824053610350698	0.34013286079657185	0.49463182037012593	0.6208600364290371	0.9420925840205963	Mcm8	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027357.17	271.5904838004016	0.05368835067446948	0.14244057091975795	0.3769175476326483	0.7062348804354328	0.962046321085087	Crls1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027358.7	15.55429312406192	0.548077754670494	0.48661061278956935	1.1263168954095657	0.2600314088354998	0.817661691162298	Bmp2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027360.6	23.290016960035995	-0.22583971759483687	0.48955930837135536	-0.46131227357549515	0.6445745805172716	0.946243928407833	Hdc	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027361.16	141.84625394522047	0.11950805482945552	0.1770229752490855	0.6750991201074218	0.4996127926393486	0.9128739489684865	Gabpb1	protein_coding	ncRNA_host	NA	NA	NA	mmu-miR-29c-3p,mmu-miR-29b-3p,mmu-miR-29a-3p	0.870741452009882	TRUE
ENSMUSG00000027363.16	576.9466817165388	-0.013464097121630688	0.10086588183330744	-0.13348514757330598	0.8938097096721284	0.9884666177715755	Usp8	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027364.15	25.873121584419525	0.3043786819550801	0.43629693031222644	0.6976411265081743	0.4854016550289934	0.9082344081799619	Usp50	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027365.15	1133.458605585302	0.011547564868360779	0.13320808255543698	0.08668816971789267	0.9309193802130713	0.9938914709615149	Trpm7	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027366.13	1018.4177890584259	-0.20335143171490283	0.1067599200459225	-1.904754439938057	0.05681199872835779	0.4956172001086146	Sppl2a	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027367.17	2032.922342645786	-0.10687644476533634	0.07800420569243587	-1.370136953727102	0.17064415426240218	0.7277678218733022	Stard7	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027371.11	220.51810672526705	0.19602103229011725	0.14465958834876302	1.3550503947068187	0.17540150158226311	0.7343702439764325	Fahd2a	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027374.13	493.7647470760832	0.2064706313694848	0.12472405146845604	1.6554195356755492	0.09783942594340256	0.6126529682895894	Mrps5	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027375.15	328.82525731116675	0.042082083310766384	0.16799357814370686	0.25049816651186557	0.8022021224249396	0.9757609512515553	Mal	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027377.3	71.46203579357018	0.1652332964272135	0.21715118380534623	0.7609136341403886	0.44670865444268204	0.8986281007434728	Mall	protein_coding	NA	NA	NA	NA	mmu-miR-29c-3p,mmu-miR-29b-3p	0.72471733217527	TRUE
ENSMUSG00000027378.17	148.65771766551364	-0.11747731180009979	0.17727304286592566	-0.6626913483340482	0.5075282519158779	0.9137411170856622	Nphp1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027381.17	126.4049586793901	-0.19558381982461823	0.21738183492338714	-0.8997247626212591	0.3682667420482813	0.875071517104536	Bcl2l11	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027384.7	249.93885134330813	-0.04863310547803412	0.13752140809294305	-0.35364025247011516	0.7236085041042539	0.9640861648846903	Ndufaf5	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027387.12	96.59166719656828	-0.09577783831914186	0.23265568487142618	-0.4116720310190232	0.6805798278030608	0.9559720579297089	Zc3h8	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027394.14	316.79124789040446	-0.014861266744625826	0.12128463432814442	-0.12253214784337467	0.9024775875119663	0.9890079002744546	Ttl	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027395.16	133.3066107816028	-0.093745802351435	0.23194378936629056	-0.4041746606260262	0.6860842858160713	0.9559720579297089	Polr1b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027397.15	262.90193544265236	0.17227522536831577	0.17580658834791543	0.9799133638119909	0.3271288857376965	0.8542371750624826	Slc20a1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027398.14	14.892131802968386	-1.4342185907848932	0.6514631932052741	-2.2015343395355496	0.02769821845368181	0.3592571124543809	Il1b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027404.17	604.2955286933977	0.0024887110875033243	0.09334166966812382	0.026662380224737065	0.9787290186890774	0.9970304083251508	Snrpb	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027405.17	362.61736925068186	-0.0679284993913968	0.15652972738464874	-0.43396548710822525	0.6643135035115391	0.9536414480327235	Nop56	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027406.14	8484.861508862517	-0.09024021175904	0.06066480974334417	-1.487521548997204	0.13687711615546808	0.6881192792991919	Idh3b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027408.8	68.24106044956315	0.12299902576095201	0.24251913531369496	0.5071724571418027	0.6120338187359555	0.9413804077446652	Cpxm1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027411.18	202.39110632224453	0.07247561919349642	0.16630029198541493	0.4358117374794072	0.6629733271270069	0.9534380643480674	Vps16	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027412.13	66.80556974194334	0.07903631606916173	0.2764059967705556	0.2859428413008337	0.7749219003863606	0.9724410756054476	Lpin3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027422.16	1074.0782318983493	0.08515658635852615	0.16320739777566862	0.5217691570303409	0.6018310667961971	0.939387388880843	Rrbp1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027423.16	868.6504374004089	-0.16134695249713601	0.11579288309391492	-1.3934099245656923	0.16349586627156754	0.7226393668983452	Snx5	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027424.12	165.5250072613004	-0.09480265522918457	0.16500246828524756	-0.5745529519309659	0.5655936788886324	0.9331506863764893	Mgme1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027425.19	296.01701299834764	-0.028772645974356307	0.14833758903909433	-0.19396732925713983	0.8462014635143383	0.9803126538689239	Kat14	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027427.14	209.7048065552029	0.2045207494374531	0.15783506475291026	1.295787788078834	0.19504860647242495	0.7560733961472178	Polr3f	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027428.10	222.58412651660564	-0.03302109729865972	0.13570945101275989	-0.24332201664830963	0.8077559500061502	0.9758894764858096	Rbbp9	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027429.17	199.89188639033776	-0.09019875280361456	0.15986832775296214	-0.5642065196490635	0.5726135913247705	0.934273617246182	Sec23b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027430.13	131.28504730902216	0.15579955680786806	0.1749186145755976	0.8906974091115584	0.37309152512601196	0.875071517104536	Dtd1	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027433.6	601.5238810954386	0.048894330008474714	0.17342520252569896	0.28193324439813944	0.7779946977455974	0.9729547967881952	Xrn2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027435.9	1199.8190907976898	0.2002747400621715	0.0808160000538367	2.4781570472277235	0.013206300236373354	0.2588704362660532	Cd93	protein_coding	NA	NA	NA	NA	mmu-miR-29a-3p,mmu-miR-29c-3p,mmu-miR-29b-3p	0.800939085725584	TRUE
ENSMUSG00000027438.15	37.21136847406806	-0.1872635705683538	0.32216895306529203	-0.5812588978131676	0.5610659776930261	0.9311238472018649	Napb	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027439.10	428.6474607083147	-0.061565365959744794	0.11492296872471082	-0.5357098467167162	0.5921590972698431	0.936264571922977	Gzf1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027447.7	5190.224605068856	-0.06020992695074393	0.0893276899288267	-0.6740342999882475	0.5002895072676721	0.9128739489684865	Cst3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027452.12	4571.886986453227	0.4170406388768745	0.08076153195283005	5.163852502456902	2.419183498763105e-7	1.0191382612940925e-4	Acss1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027454.11	27.762450500755868	-0.2329595000561395	0.35803155785168556	-0.6506675038758536	0.5152611445640836	0.9179802221057081	Gins1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027455.17	837.5558023809459	-0.053590832804993785	0.1148075889935595	-0.46678824348449766	0.6406513879290322	0.9444687992142642	Nsfl1c	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027456.9	15.177130394064422	0.023822879894969333	0.4588388057249956	0.05191993265985341	0.9585924917292353	0.9956630391553597	Sdcbp2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027459.17	23.132345436759856	0.060208158707660435	0.3804989684515595	0.15823474884223085	0.8742718230498658	0.9845903505077127	Fam110a	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027463.15	23.31520358510587	-0.44603106667730363	0.4143659252822661	-1.0764183043609756	0.2817402196956587	0.8317968346624643	Slc52a3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027465.14	555.7825933956234	0.21697601276422807	0.10212072590233957	2.1247010422911337	0.03361156644232269	0.3905573411286899	Tbc1d20	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027466.16	416.6454746286838	-0.1675514174872861	0.1122561364875547	-1.4925813655261664	0.13554680415712317	0.6836826239688054	Rbck1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027469.17	23.373301063448295	0.1986080002028702	0.48735487630182367	0.4075223412351174	0.683624388752452	0.9559720579297089	Tpx2	protein_coding	ncRNA_host	NA	62.840280093	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	NA	NA	TRUE
ENSMUSG00000027472.15	1150.2552443249763	0.0145518883753817	0.1029866375559722	0.14129880070579928	0.8876338970082207	0.9877534767518655	Pdrg1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027474.14	201.1444784908347	-0.046698432836124584	0.18661368425194708	-0.2502412029606417	0.8024008232707093	0.9757609512515553	Ccm2l	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027475.10	191.67210620843818	0.14504359059816402	0.1699506326206848	0.8534454291905393	0.3934123377689758	0.8810800825671373	Kif3b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027478.16	19.215896468690612	-0.40825442010192897	0.4563426907262906	-0.8946224589511297	0.3709889419193985	0.875071517104536	Dnmt3b	protein_coding	NA	1	93.3103536624	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	mmu-miR-29a-3p,mmu-miR-29b-3p,mmu-miR-29c-3p	0.951126452262085	TRUE
ENSMUSG00000027479.15	909.2803435430341	0.23665561599744733	0.10063990188560562	2.3515088107542743	0.01869744680872718	0.3039052082392518	Mapre1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027487.12	137.3546935831398	0.7442032506772152	0.2525187184458106	2.947121129307164	0.0032074753406806616	0.1225310253015138	Cdk5rap1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027488.13	539.2301548806224	0.33139468896261437	0.13368421156091934	2.4789366305354554	0.013177471545059554	0.25868242316265083	Snta1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027490.18	12.043891446751267	0.7260898980291681	0.576239715074268	1.2600483427900955	0.20765192348316083	0.7677223226598909	E2f1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027495.5	107.15107126360078	0.12152708497582722	0.19634482022519692	0.6189472420838106	0.5359511150975507	0.9209893257881301	Fam210b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027496.16	11.05461274441764	-0.031508186476634364	0.7267117211415771	-0.04335720143214255	0.9654167939058684	NA	Aurka	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027498.15	187.97206159972268	0.27516706774506294	0.14293054002418265	1.9251803547268973	0.054206798925830836	0.4883214315102169	Cstf1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000027499.13	3616.563406050377	-0.11369330980709988	0.09002088977198613	-1.2629658526490197	0.20660145184479636	0.7661802876329225	Pkia	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
