gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	gene_type	tag	TargetScan_nseed	miRDB_score	miRDB_miRNA	microT_miRNA	microT_score	isTarget
ENSMUSG00000022023.7	345.7090244496048	-0.1731802348629911	0.253172979928967	-0.6840391692335434	0.49395043228985364	0.8632723746918056	Wbp4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022024.11	583.5004177067855	0.07809515598671644	0.30653478674431456	0.2547676784620756	0.7989025405269324	0.9592400523956345	Sugt1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022031.7	536.3556360108561	0.029157488863011314	0.2504314475173612	0.11642902339966696	0.9073125344595687	0.9786786168170298	Elp3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022032.15	33.778234654101944	-0.024512054053944687	0.5974910320955477	-0.041024973994965075	0.9672759862497815	0.9926374405585354	Scara5	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022035.7	401.9056719423663	-0.046294260640837206	0.2762701566885859	-0.16756880727085008	0.8669225123527307	0.9732459414531305	Ccdc25	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022037.16	12568.799982442331	-0.037208666936159714	0.2782372167354718	-0.1337300141682163	0.8936160704585624	0.9760389353427534	Clu	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022040.9	5594.062045501219	0.2558163921494928	0.23959274225719923	1.0677134446538357	0.2856497918943152	0.7618381064791968	Ephx2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022041.11	64.53699237950572	1.7731105228864863	0.5249712265914946	3.377538487964082	7.313771714283774e-4	0.03816775671674931	Chrna2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022043.20	1380.9392258710493	0.3202018415339574	0.22663922256193547	1.4128262439060095	0.1577068197554915	0.6498210759446676	Trim35	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022048.9	33.087677978929655	-0.9789112135467894	0.6644567840920502	-1.473250385853802	0.140683533397538	0.6274266369136905	Dpysl2	protein_coding	NA	1	87.25	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	mmu-miR-29a-3p,mmu-miR-29b-3p,mmu-miR-29c-3p	0.925085557978315	TRUE
ENSMUSG00000022051.16	725.4589853019164	0.4412863049326992	0.26340363331678873	1.675323530567916	0.09387077109035798	0.5538972812013047	Bnip3l	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022052.10	630.2327259164334	0.17605440865729238	0.26555166360252785	0.6629761089382853	0.5073458553569925	0.865753816831371	Ppp2r2a	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022053.14	14.516001439314204	0.008884222050819839	0.7697592773673319	0.011541558915931397	0.9907913727769969	NA	Ebf2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022064.11	135.9277614936644	0.08237788818732117	0.34563255630568257	0.23833949286439596	0.8116177928619076	0.9613103640858622	Pibf1	protein_coding	NA	NA	NA	NA	mmu-miR-29a-3p,mmu-miR-29c-3p,mmu-miR-29b-3p	0.736286515404747	TRUE
ENSMUSG00000022070.8	15.323539543484085	-0.48450939527547193	0.8051276927203893	-0.6017795682053827	0.5473208772492163	0.88278741975372	Bora	protein_coding	NA	NA	70.4914	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	mmu-miR-29b-3p,mmu-miR-29a-3p,mmu-miR-29c-3p	0.705321072779173	TRUE
ENSMUSG00000022074.7	16.896190682801294	-0.5988995137370771	0.7696513451484497	-0.7781439186877037	0.4364841738928183	0.8449758966800507	Tnfrsf10b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022075.8	347.5226988475888	0.012085825955578165	0.2808867135801669	0.043027403473567254	0.9656796892640996	0.9923055931251795	Rhobtb2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022089.10	74.64850576768117	-0.9802912240335789	0.44242755543152024	-2.2157101473425524	0.026711359499524183	0.34741640659500955	Bin3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022090.11	15.355436362143795	-0.5491936363446158	0.8420820255439772	-0.652185439998962	0.5142815514993593	0.8687265824812749	Pdlim2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022091.7	199.6111509591107	0.39545836770239984	0.42713852886691916	0.9258316470570845	0.35453347783693995	0.8068440551776567	Sorbs3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022092.12	428.3198110381793	0.25572706889867025	0.26362486718338535	0.9700415276863045	0.33202579284842915	0.7920004205130469	Ppp3cc	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022094.16	888.1298997832964	0.20034800476048828	0.40074961909522494	0.49993311338090674	0.6171221751583004	0.9082565686387977	Slc39a14	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022095.10	507.6046475941975	0.11404775277590554	0.24410725123468027	0.46720346158935727	0.6403543172715023	0.9175185872513265	Fhip2b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022096.15	531.9049919461979	1.48653828696188	0.34471228244782315	4.312403017397234	1.614897251362528e-5	0.0019467586365175273	Hr	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022098.11	304.2258283101871	0.23144056706493468	0.2598923563763011	0.8905247168171012	0.37318420264971613	0.8147372670256438	Bmp1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022099.18	33.68913660767442	0.6029438610778202	0.5847801303447544	1.0310607864230226	0.302512315262198	0.7745195931789235	Dmtn	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022100.15	677.6993967234625	0.25108002087520304	0.33344004416121364	0.7529990031845405	0.45145051302562766	0.8506140572396541	Xpo7	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022105.7	318.46268488120296	0.5227570712271955	0.4120429914637316	1.2686954566807844	0.20454970351798257	0.6928481809242146	Rb1	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022106.15	274.9640334497246	-0.17457041612902024	0.2995474623353615	-0.5827804874994338	0.5600410820898787	0.8863169315153075	Rcbtb2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022108.9	6170.165993100907	-0.42185689774658724	0.2616180080853168	-1.6124918190226973	0.10685495874857927	0.5721155804289476	Itm2b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022109.7	282.11728336849353	-0.374256105851825	0.3136743949559295	-1.193135658727921	0.2328162481566539	0.7181746970597013	Med4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022110.14	9585.803682397154	-0.014021243615950581	0.21532840638037087	-0.06511562432307466	0.9480819404228555	0.9887706368428689	Sucla2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022111.10	415.00491228079665	-0.15086569605941183	0.30195730652095537	-0.4996259166490544	0.6173385056354621	0.9082565686387977	Uchl3	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022114.6	164.39495280587713	0.022991720344390936	0.3168665187750906	0.07255963941305607	0.9421565451024494	0.9871108248922325	Spry2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022119.16	316.0432676623783	0.3012967744493237	0.3264493686136237	0.9229510099188767	0.35603273600504776	0.8068534164670029	Rbm26	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022120.5	35.95137681959609	-0.09826792877421499	0.5019790051456154	-0.19576103336375425	0.84479721076704	0.9707786716988479	Obi1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022122.16	62.03397185521099	-0.29804749624435484	0.3951954376272361	-0.7541774723763005	0.45074266275694536	0.8506140572396541	Ednrb	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022124.16	765.0767060599036	0.29451049749424746	0.3023554659164184	0.9740538230443648	0.33002981564871053	0.791982461216973	Fbxl3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022125.8	284.30702242340567	-0.06631679281675883	0.29028975361094145	-0.22845033967557596	0.8192961585236305	0.9632541608239287	Cln5	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022129.5	123.84585122167383	1.2967570129201411	0.3553522254612604	3.649215960971969	2.6304190411611394e-4	0.017519172122208583	Dct	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022130.11	97.06362477466733	-0.4111441639056262	0.34651349550719696	-1.186517031043274	0.2354181797524652	0.719478404857194	Tgds	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022131.4	294.1067068524926	0.0180158498386834	0.2932981026510272	0.06142504733526719	0.9510207051302497	0.9888238932621635	Gpr180	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022136.9	621.8470258640928	-0.08068368882859746	0.2556347754733062	-0.31562094272663843	0.7522902396541745	0.9481788119156139	Dnajc3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022139.18	2305.483158300299	0.3573806152736586	0.3508105800922577	1.0187281557462524	0.30833204182643675	0.7798315626730531	Mbnl2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022141.8	644.2374967475222	0.40874914887698105	0.44791674985861313	0.912556069863439	0.36147606767012985	0.8092973953256792	Nipbl	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022142.9	205.1918509174003	0.8235233202060355	0.3930332886781019	2.095301705806678	0.03614418093731559	0.39646778999029975	Nup155	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022146.13	71.20018890571859	0.37092218413896194	0.5341414720949957	0.6944268578961686	0.4874145553055322	0.8620572864155209	Osmr	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022148.17	20.06066198320105	0.4570953274175287	1.0809522711128872	0.422863561725005	0.6723948095933563	0.9279587211960973	Fyb	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022150.17	138.3075111975968	0.043124220105483814	0.4912154359290395	0.08779084888471114	0.9300429112139519	0.9835658649604518	Dab2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022151.17	300.43278188749656	-0.0887005030662929	0.34140815777904354	-0.25980780202592324	0.795012032424279	0.9584654453009857	Ttc33	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022159.17	47.992646721285965	0.3691611083120734	0.4481980952933219	0.8236561292623902	0.41013497347464195	0.8354294079446501	Rab2b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022160.19	147.64505764446386	-0.36260928216733734	0.30855708104611984	-1.1751773154515237	0.23992378375136705	0.7224107661490287	Mettl3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022174.9	648.1597390819659	-0.5647815824200375	0.3254542470914747	-1.7353639949928066	0.08267635322788476	0.5372275149532596	Dad1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022175.10	786.1074253449096	-0.056758334201935996	0.2478952005598511	-0.22896100478650627	0.818899224726093	0.9632541608239287	Lrp10	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022177.10	27.633591427856633	-0.5270727786328471	0.6883325287270289	-0.765724060153879	0.4438405077708206	0.8482365111713877	Haus4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022178.12	54.47832160985722	0.09829634521297578	0.4834802452517317	0.20330995149925146	0.8388927777902759	0.9684784941832768	Ajuba	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022179.6	64.09488671943997	0.1419859857079105	0.5621553654874721	0.25257427825986783	0.8005972086443002	0.959363080317031	4931414P19Rik	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022180.8	56.24647191385428	1.0485777197542294	0.4560383523185372	2.2993191568717246	0.021486822795244703	0.3189946413752154	Slc7a8	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022184.9	56.307676028852086	-0.005378658711002854	0.4137358367652732	-0.01300022437760052	0.9896276138485909	0.9982964220059138	Fbxo4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022185.20	873.9508248208556	-0.22358358452484084	0.2548753586638854	-0.8772271501525956	0.38036327204220255	0.8177776430299183	Acin1	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022186.15	24672.285678658343	0.3192894511553322	0.23632458408350537	1.351063209921957	0.17667518528672965	0.6766869497350774	Oxct1	protein_coding	NA	1	NA	NA	NA	NA	TRUE
ENSMUSG00000022191.17	893.1431704960379	-0.005551080077298334	0.2570965737296891	-0.0215914198963022	0.9827738778686214	0.9968506126009722	Drosha	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022193.8	1254.6608955546342	-0.3076032697790479	0.35301780705917024	-0.8713534094541857	0.3835612165107064	0.8201768521986871	Psmb5	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022194.16	402.7020676217319	-0.49228157230219416	0.27201836071366764	-1.809736559733114	0.0703366501150259	0.5192188490468294	Pabpn1	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022195.8	276.5105895759706	0.12711772477759878	0.2699681642132953	0.4708619075439064	0.6377393519464015	0.9159937076941306	6030458C11Rik	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022197.17	531.0642091123908	0.002416944722596551	0.4885691049434613	0.0049469864101952315	0.9960528920201916	0.9989437897921377	Pdzd2	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022199.13	17.956195601876395	-0.4120562788055331	0.7028378327182174	-0.586275040448392	0.5576907011552639	0.885284866935343	Slc22a17	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022200.9	783.7404402613704	0.11828700306248717	0.3137523293601136	0.3770075693261917	0.7061679797680793	0.938460746103646	Golph3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022201.17	1136.112825773685	0.2837828897001125	0.27903800643834065	1.0170044336337398	0.30915132026957043	0.7806491759215901	Zfr	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022203.8	14.114760984953078	-0.9044658504444153	0.7302226490871974	-1.238616539181615	0.21548754011541926	NA	Efs	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022204.10	234.71255043205974	-0.24913904617858584	0.3822358354480649	-0.651794057683105	0.5145340355799505	0.8687265824812749	Ngdn	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022205.16	623.5100815598483	-0.2232059641476577	0.3477282113008735	-0.6418977721497773	0.5209395608625972	0.8718487305565195	Sub1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022206.8	544.1045693257408	1.9522414896519833	0.35629236732429637	5.479324478133034	4.269527515921104e-8	1.1200529005292174e-5	Npr3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022210.8	1206.217983892629	-0.4313123288256174	0.3132296160891867	-1.376984508076684	0.1685170375678313	0.6642029964414397	Dhrs4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022211.10	43.64959669923362	-0.29361728064111786	0.49622151024914074	-0.5917060719389206	0.5540474298641969	0.884382622664171	Carmil3	protein_coding	NA	NA	NA	NA	mmu-miR-29b-3p,mmu-miR-29c-3p,mmu-miR-29a-3p	0.720977992391461	TRUE
ENSMUSG00000022214.16	3009.314019159048	0.06454805627380819	0.21810181186698208	0.29595378287446483	0.7672653769816855	0.9519744873933944	Dcaf11	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022215.7	1412.4406687211883	-0.3685109909460129	0.28210172675775647	-1.3063053359558374	0.19144874325171937	0.6832373753397677	Fitm1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022216.18	1574.6833964785283	-1.1746414240618388	0.3722995454486015	-3.1550976583827337	0.0016044439061269167	0.06702617006215657	Psme1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022217.15	428.43303108667385	-0.3693707938196662	0.3345876730425897	-1.1039581657649682	0.2696112852977473	0.7481366272671051	Emc9	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022219.11	56.8605909048531	-2.0534484956091026	0.4173761093449014	-4.919899461500377	8.658867825354155e-7	1.6058869482252975e-4	Cideb	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022220.15	79.87659538914289	-0.47988141896419984	0.5260671041519104	-0.9122057151583961	0.36166043595110564	0.8092973953256792	Adcy4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022223.10	979.3247754589074	-0.6409888231099802	0.24515483990460993	-2.614628466480163	0.008932456177318918	0.19092333194606304	Sdr39u1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022228.15	357.251083722359	0.08479353471985075	0.4136777084753694	0.20497487049123753	0.837591758608264	0.9679370841858974	Zscan26	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022231.11	29.565622361418374	0.8062439926889674	0.585955534037331	1.375947398489118	0.16883791919978622	0.6642029964414397	Sema5a	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022234.16	1771.118186684618	0.043520070313659655	0.2739041016074661	0.1588879832695188	0.8737571283845734	0.9752909428403734	Cct5	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022235.16	368.70199395906513	-0.46687681265644126	0.3071236718177766	-1.520158996189163	0.12847102006962557	0.608782485292527	Cmbl	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022237.18	585.2849450233889	0.3276672235071095	0.28125226265007885	1.1650296442762418	0.24400699354276953	0.7251320190266383	Ankrd33b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022241.7	413.49249295466234	-0.3909551707116978	0.2631503726470174	-1.48567211506903	0.13736586983306673	0.6223019770152647	Tars	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022244.8	462.86623953627554	0.0942432690175545	0.2743570105660611	0.34350596262551897	0.7312178558991874	0.9429902817818728	Amacr	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022246.15	41.52124361511201	0.1840123626304062	0.47478210716147307	0.387572235463001	0.6983326188353232	0.937860496161015	Rai14	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022247.13	220.57714664212415	-0.5236451338158079	0.41778047820878106	-1.2533978037004452	0.21006097038080168	0.6956280606740067	Brix1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022248.15	54.10881771135959	0.05335975564631458	0.43089221628968105	0.12383550602464766	0.9014455184347544	0.9773681019348379	Rad1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022253.18	978.3938055263988	0.16309562886010304	0.38144939777447745	0.42756819072638647	0.6689655288646159	0.9272651367585909	Nadk2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022255.17	770.5917865567471	0.08122061866233034	0.393175670654967	0.20657590162440606	0.8363410820265902	0.9679370841858974	Mtdh	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022257.5	884.6609753272915	0.22225644815801418	0.22644193276696797	0.9815163006347367	0.32633819999937347	0.7899753424116123	Laptm4b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022261.7	381.05814697929287	0.27374197471844325	0.26056094036709904	1.0505871460732898	0.2934482471699241	0.7684283426187656	Sdc2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022263.11	530.5674249747454	-0.1116634833761147	0.2604560583182152	-0.4287229258445144	0.6681248745335621	0.9269473313962585	Trio	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022265.8	3382.964639516802	-0.003205252451017167	0.24289179936806574	-0.013196215184523758	0.9894712492237334	0.9982964220059138	Ank	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022270.17	5154.336109679514	0.4513227515372047	0.23338953250296146	1.9337746071858553	0.053140846161676816	0.45856327879671727	Retreg1	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022272.18	534.0612795150645	0.8216773042322203	0.31413862437460793	2.615651946232426	0.00890572866724497	0.19084763919935735	Myo10	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022280.10	242.34371232788152	0.2740426161160154	0.30313369979836674	0.904032168968011	0.36597834391693324	0.8113059874516605	Rnf19a	protein_coding	ncRNA_host	1	93.05565	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	mmu-miR-29a-3p,mmu-miR-29c-3p,mmu-miR-29b-3p	0.999781093431777	TRUE
ENSMUSG00000022283.16	720.7423608590466	0.10504691668076621	0.28923274637224977	0.3631916440940204	0.7164617291319617	0.9395728732241505	Pabpc1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022285.18	1144.095156033538	-0.171913428100745	0.23217058014469696	-0.7404617242787714	0.4590198778003442	0.8529058188295066	Ywhaz	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022286.17	54.73393587687888	-0.4588228770013833	0.598636765258962	-0.7664462051589879	0.4434108489817203	0.8477902909555334	Grhl2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022292.17	439.0815699740418	0.07931490845263207	0.2903943044580019	0.2731283197880451	0.7847545780140027	0.9562827217875296	Rrm2b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022295.9	579.2150154555877	-0.09919889640389808	0.24007772602188293	-0.41319491836096517	0.6794638109315716	0.9306670777970308	Atp6v1c1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022296.11	17.88377631442713	1.3283333732532276	0.6642308964170326	1.9998066642465289	0.04552114470135725	0.4364321218104641	Baalc	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022297.16	290.9677018961499	-0.05415736074856068	0.28689830636437236	-0.18876849234438722	0.8502742673025807	0.9711814594197444	Fzd6	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022299.10	178.2780749683566	0.5100617800344661	0.3723656614208074	1.3697873699961003	0.1707532857644659	0.6670223136392213	Slc25a32	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022300.11	197.15353539196664	-0.1645467342985565	0.31090327740526214	-0.5292537784478547	0.5966294149169928	0.9007944187525755	Dcaf13	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022305.14	52.27793039005427	0.23450002761223424	0.5043802106238922	0.46492709799650916	0.6419836642537313	0.9183086558715009	Lrp12	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022306.10	291.5398357428648	0.314074770257065	0.41618690124311913	0.7546483786946373	0.4504599875988786	0.8506140572396541	Zfpm2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022307.17	723.361388644702	0.15332512583373045	0.3170047003909775	0.4836683041122956	0.6286212910742975	0.9114159253203431	Oxr1	protein_coding	NA	NA	71.8071	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	mmu-miR-29a-3p,mmu-miR-29c-3p,mmu-miR-29b-3p	0.826881924942951	TRUE
ENSMUSG00000022309.10	738.0503680109318	0.2835006294614268	0.39085017755369095	0.7253434838787617	0.4682413353820824	0.8568890878138914	Angpt1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022312.12	2141.335768315179	0.09245029959624432	0.2666845415601033	0.34666538621027865	0.7288427172350102	0.9429902817818728	Eif3h	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022313.11	67.26050187102832	0.3230354790207917	0.4829300639730361	0.6689073700717627	0.5035545685368583	0.8649855643155306	Utp23	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022314.11	912.6140339316227	0.24234682229002244	0.26070104249461595	0.9295966750690207	0.35257994961152667	0.8050016630504702	Rad21	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022323.12	81.88085245531498	-0.6400557352716949	0.3956144900920713	-1.6178773813940306	0.10568902568040614	0.5712705913446858	Rida	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022324.16	34.82973844540757	0.4636362850919115	0.6455459026179151	0.7182080828206077	0.4726289949185533	0.8568890878138914	Matn2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022325.15	32.33009483173292	-0.45177038194893043	0.5117328159462631	-0.8828247239011748	0.37733098003180476	0.8162022865238383	Pop1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022329.16	66.04280030566639	0.0887533399852545	0.4404354885152837	0.20151268982534465	0.8402977079050887	0.9690087634968979	Stk3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022332.9	678.7635651511109	-0.31563728146582903	0.3098960933620868	-1.018526171277139	0.3084279699124927	0.7798315626730531	Khdrbs3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022335.18	40.33336566503358	0.6949116928131001	0.46281840330315627	1.501478091306403	0.1332319491451392	0.618196146954355	Zfat	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022336.4	1208.5749557590295	-0.027345740695893534	0.22491347685767138	-0.12158337987544575	0.9032289767636172	0.9782362262920096	Eif3e	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022337.8	1438.7804672268026	-0.0275814123872832	0.23927125599610838	-0.11527256908674312	0.908229080100471	0.9787195690918884	Emc2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022338.9	374.90133894580873	-0.35752102654379414	0.3270809633653838	-1.0930658356426743	0.27436489489414473	0.7518683355191895	Eny2	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022339.10	212.5280375618669	-0.030224297526617712	0.31398661814802165	-0.09625982694704897	0.9233142163257578	0.9815580349741346	Ebag9	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022340.16	67.77742883949246	-0.12601565354815675	0.4160489035066702	-0.30288663781116404	0.7619762548197385	0.9504958479143726	Sybu	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022346.18	273.08206617779706	0.10421815893255447	0.41161589097658435	0.2531927489128041	0.8001192695346766	0.959363080317031	Myc	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022350.8	541.1286600878702	0.29831031427044685	0.24384635569637564	1.2233535884452045	0.22119617492178661	0.7074647986767009	Washc5	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000022353.11	448.7205459223201	0.15265509368146443	0.42099066974403754	0.3626092088318223	0.7168968301879499	0.9395728732241505	Mtss1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
